0.02000, 0.030163, 0.149708, 0.089935, 0.000285, 0.014269
0.04000, 0.097383, 0.261730, 0.179557, 0.000735, 0.018386
0.06000, 0.189029, 0.348008, 0.268519, 0.001100, 0.018328
0.08000, 0.269363, 0.399426, 0.334395, 0.001292, 0.016151
0.10000, 0.275590, 0.389767, 0.332678, 0.001570, 0.015697
0.12000, 0.279457, 0.378354, 0.328906, 0.001846, 0.015387
0.14000, 0.279284, 0.366069, 0.322676, 0.002032, 0.014513
0.16000, 0.280610, 0.354503, 0.317557, 0.002223, 0.013892
0.18000, 0.279358, 0.343674, 0.311516, 0.002326, 0.012922
0.20000, 0.277977, 0.331762, 0.304869, 0.002461, 0.012304
0.22000, 0.276196, 0.321559, 0.298877, 0.002505, 0.011387
0.24000, 0.274695, 0.310579, 0.292637, 0.002548, 0.010617
0.26000, 0.271862, 0.301073, 0.286468, 0.002548, 0.009802
0.28000, 0.269280, 0.291017, 0.280148, 0.002481, 0.008860
0.30000, 0.264630, 0.281724, 0.273177, 0.002356, 0.007855
0.32000, 0.260154, 0.272750, 0.266452, 0.002242, 0.007006
0.34000, 0.255453, 0.263661, 0.259557, 0.002119, 0.006232
0.36000, 0.250439, 0.255358, 0.252898, 0.001966, 0.005461
0.38000, 0.244469, 0.247155, 0.245812, 0.001771, 0.004661
0.40000, 0.238326, 0.239282, 0.238804, 0.001597, 0.003991
0.42000, 0.232682, 0.231008, 0.231845, 0.001399, 0.003330
0.44000, 0.226148, 0.223392, 0.224770, 0.001235, 0.002806
0.46000, 0.219104, 0.216097, 0.217600, 0.001059, 0.002302
0.48000, 0.212049, 0.208603, 0.210326, 0.000894, 0.001862
0.50000, 0.204993, 0.200788, 0.202890, 0.000747, 0.001494
