0.02000, 0.013241, 0.165707, 0.089474, 0.000455, 0.022746
0.04000, 0.061039, 0.287952, 0.174496, 0.002963, 0.074087
0.06000, 0.119025, 0.332770, 0.225898, 0.009956, 0.165926
0.08000, 0.158693, 0.335767, 0.247230, 0.017106, 0.213828
0.10000, 0.189371, 0.331773, 0.260572, 0.023072, 0.230724
0.12000, 0.212047, 0.326484, 0.269266, 0.027660, 0.230503
0.14000, 0.227356, 0.320891, 0.274123, 0.031270, 0.223358
0.16000, 0.239503, 0.315118, 0.277310, 0.033923, 0.212016
0.18000, 0.247890, 0.308795, 0.278343, 0.036025, 0.200137
0.20000, 0.252278, 0.302554, 0.277416, 0.037251, 0.186255
0.22000, 0.255678, 0.296082, 0.275880, 0.038250, 0.173865
0.24000, 0.257678, 0.289550, 0.273614, 0.038882, 0.162008
0.26000, 0.257671, 0.282823, 0.270247, 0.039018, 0.150068
0.28000, 0.256813, 0.275738, 0.266276, 0.039146, 0.139806
0.30000, 0.254650, 0.268741, 0.261695, 0.038641, 0.128805
0.32000, 0.252972, 0.262132, 0.257552, 0.038310, 0.119717
0.34000, 0.249108, 0.254706, 0.251907, 0.037452, 0.110154
0.36000, 0.246135, 0.247789, 0.246962, 0.036707, 0.101965
0.38000, 0.241594, 0.240560, 0.241077, 0.035548, 0.093548
0.40000, 0.237156, 0.233300, 0.235228, 0.034416, 0.086041
0.42000, 0.232106, 0.226306, 0.229206, 0.032946, 0.078442
0.44000, 0.226521, 0.219207, 0.222864, 0.031342, 0.071232
0.46000, 0.220872, 0.212117, 0.216494, 0.029691, 0.064545
0.48000, 0.214786, 0.204834, 0.209810, 0.027935, 0.058198
0.50000, 0.208499, 0.197752, 0.203125, 0.026119, 0.052237
