0.02000, 0.090381, 0.089530, 0.089955, 0.000017, 0.000844
0.04000, 0.177980, 0.181348, 0.179664, 0.000074, 0.001857
0.06000, 0.268518, 0.269085, 0.268801, 0.000166, 0.002764
0.08000, 0.338087, 0.337387, 0.337737, 0.000285, 0.003568
0.10000, 0.332098, 0.331533, 0.331816, 0.000474, 0.004744
0.12000, 0.327925, 0.328336, 0.328130, 0.000638, 0.005313
0.14000, 0.321838, 0.322637, 0.322237, 0.000761, 0.005434
0.16000, 0.316780, 0.316783, 0.316781, 0.000914, 0.005714
0.18000, 0.310099, 0.310082, 0.310091, 0.001015, 0.005636
0.20000, 0.305327, 0.304683, 0.305005, 0.001153, 0.005767
0.22000, 0.297864, 0.298026, 0.297945, 0.001170, 0.005319
0.24000, 0.292021, 0.291634, 0.291827, 0.001233, 0.005139
0.26000, 0.285683, 0.285833, 0.285758, 0.001312, 0.005047
0.28000, 0.279399, 0.278978, 0.279188, 0.001272, 0.004541
0.30000, 0.272586, 0.272702, 0.272644, 0.001266, 0.004220
0.32000, 0.265118, 0.266491, 0.265805, 0.001254, 0.003920
0.34000, 0.259668, 0.258750, 0.259209, 0.001201, 0.003533
0.36000, 0.252410, 0.252175, 0.252293, 0.001152, 0.003199
0.38000, 0.245557, 0.245454, 0.245506, 0.001084, 0.002853
0.40000, 0.239082, 0.238576, 0.238829, 0.000999, 0.002498
0.42000, 0.231629, 0.231495, 0.231562, 0.000918, 0.002185
0.44000, 0.224551, 0.224415, 0.224483, 0.000817, 0.001856
0.46000, 0.216885, 0.217649, 0.217267, 0.000714, 0.001551
0.48000, 0.209682, 0.210397, 0.210039, 0.000623, 0.001298
0.50000, 0.202422, 0.203209, 0.202816, 0.000535, 0.001071
