0.02000, 0.090533, 0.089354, 0.089943, 0.000013, 0.000660, 0.000660,
0.04000, 0.180093, 0.178797, 0.179445, 0.000093, 0.002333, 0.002333,
0.06000, 0.265432, 0.266293, 0.265863, 0.000420, 0.006992, 0.006992,
0.08000, 0.316996, 0.317001, 0.316999, 0.001802, 0.022525, 0.022525,
0.10000, 0.326295, 0.325973, 0.326134, 0.003454, 0.034538, 0.034538,
0.12000, 0.327346, 0.327631, 0.327488, 0.004928, 0.041071, 0.041071,
0.14000, 0.326191, 0.326152, 0.326171, 0.006246, 0.044611, 0.044611,
0.16000, 0.322443, 0.321883, 0.322163, 0.007382, 0.046140, 0.046140,
0.18000, 0.317995, 0.317919, 0.317957, 0.008473, 0.047074, 0.047074,
0.20000, 0.313186, 0.312931, 0.313059, 0.009451, 0.047254, 0.047254,
0.22000, 0.307713, 0.307545, 0.307629, 0.010381, 0.047184, 0.047184,
0.24000, 0.301811, 0.301969, 0.301890, 0.011178, 0.046576, 0.046576,
0.26000, 0.295065, 0.295104, 0.295085, 0.011866, 0.045640, 0.045640,
0.28000, 0.289352, 0.289387, 0.289369, 0.012699, 0.045353, 0.045353,
0.30000, 0.282914, 0.282668, 0.282791, 0.013272, 0.044239, 0.044239,
0.32000, 0.276053, 0.276020, 0.276037, 0.013846, 0.043270, 0.043270,
0.34000, 0.269120, 0.269181, 0.269150, 0.014388, 0.042318, 0.042318,
0.36000, 0.262281, 0.262189, 0.262235, 0.014860, 0.041278, 0.041278,
0.38000, 0.255007, 0.255103, 0.255055, 0.015373, 0.040456, 0.040456,
0.40000, 0.247884, 0.247876, 0.247880, 0.015649, 0.039122, 0.039122,
0.42000, 0.240722, 0.240762, 0.240742, 0.015981, 0.038051, 0.038051,
0.44000, 0.233262, 0.233062, 0.233162, 0.016159, 0.036724, 0.036724,
0.46000, 0.225832, 0.225849, 0.225840, 0.016295, 0.035423, 0.035423,
0.48000, 0.218552, 0.218352, 0.218452, 0.016259, 0.033872, 0.033872,
0.50000, 0.210856, 0.210912, 0.210884, 0.016264, 0.032529, 0.032529,
