0.02000, 0.012621, 0.166966, 0.089793, 0.000044, 0.002213, 0.002213,
0.04000, 0.063150, 0.295125, 0.179138, 0.000157, 0.003919, 0.003919,
0.06000, 0.151359, 0.384070, 0.267715, 0.000275, 0.004585, 0.004585,
0.08000, 0.240763, 0.426002, 0.333383, 0.000424, 0.005305, 0.005305,
0.10000, 0.258988, 0.413052, 0.336020, 0.000616, 0.006158, 0.006158,
0.12000, 0.263301, 0.396649, 0.329975, 0.000811, 0.006756, 0.006756,
0.14000, 0.267568, 0.381148, 0.324358, 0.000983, 0.007025, 0.007025,
0.16000, 0.268963, 0.368213, 0.318588, 0.001082, 0.006763, 0.006763,
0.18000, 0.270111, 0.354672, 0.312391, 0.001214, 0.006742, 0.006742,
0.20000, 0.270084, 0.341902, 0.305993, 0.001287, 0.006434, 0.006434,
0.22000, 0.271670, 0.328947, 0.300309, 0.001422, 0.006465, 0.006465,
0.24000, 0.270115, 0.317389, 0.293752, 0.001457, 0.006071, 0.006071,
0.26000, 0.267357, 0.307108, 0.287233, 0.001432, 0.005506, 0.005506,
0.28000, 0.264299, 0.297030, 0.280665, 0.001442, 0.005151, 0.005151,
0.30000, 0.261545, 0.286389, 0.273967, 0.001431, 0.004770, 0.004770,
0.32000, 0.257330, 0.276903, 0.267117, 0.001391, 0.004347, 0.004347,
0.34000, 0.253257, 0.267692, 0.260474, 0.001323, 0.003891, 0.003891,
0.36000, 0.248396, 0.258453, 0.253425, 0.001244, 0.003457, 0.003457,
0.38000, 0.242546, 0.249907, 0.246226, 0.001146, 0.003015, 0.003015,
0.40000, 0.237336, 0.241167, 0.239251, 0.001049, 0.002623, 0.002623,
0.42000, 0.231803, 0.233017, 0.232410, 0.000931, 0.002216, 0.002216,
0.44000, 0.225227, 0.224950, 0.225089, 0.000818, 0.001859, 0.001859,
0.46000, 0.218430, 0.217473, 0.217951, 0.000707, 0.001537, 0.001537,
0.48000, 0.211662, 0.209396, 0.210529, 0.000602, 0.001254, 0.001254,
0.50000, 0.204830, 0.201823, 0.203326, 0.000502, 0.001004, 0.001004,
